Chainmail Greaves+ :  1 Carbalite Ore, 10 Iron Ore, 3 Isisium, 3 High-qualty Pelt
Chainmail Cap+ :  1 Carbalite Ore, 10 Iron Ore, 5 Machalite Ore
Chainmail Vest+ :  3 Carbalite Ore, 5 Machalite Ore, 3 Pelagicite Ore, 3 High-qualty Pelt
Chainmail Guards+ :  3 Carbalite Ore, 10 Iron Ore, 7 Earth Crystal
Chainmail Coat+ :  1 Carbalite Ore, 7 Earth Crystal, 3 Pelagicite Ore
Chainmail Leggings+ :  1 Carbalite Ore, 10 Iron Ore, 3 Isisium, 3 High-qualty Pelt
Loc Lac Shawl+ :  2 Quality Sac, 3 Flabby Hide, 5 Jaggi Hide+
Loc Lac Kilt+ :  2 Quality Sac, 4 Flabby Hide, 2 Firestone
Loc Lac Boots+ :  4 Quality Sac, 3 Flabby Hide, 3 Monster Broth
Loc Lac Vest+ :  2 Quality Sac, 3 Flabby Hide, 5 Jaggi Hide+
Loc Lac Coat+ :  2 Quality Sac, 4 Flabby Hide, 2 Firestone
Loc Lac Gaiters+ :  4 Quality Sac, 3 Flabby Hide, 3 Monster Broth
Hunter's Helm+ :  1 Carbalite Ore, 1 Bathycite Ore, 10 Iron Ore, 3 Isisium
Hunter's Mail+ :  3 Carbalite Ore, 3 Jaggi Hide+, 5 Jaggi Scale
Hunter's Vambraces+ :  1 Carbalite Ore, 3 Jaggi Hide+, 5 Machalite Ore
Hunter's Faulds+ :  2 Carbalite Ore, 2 Bathycite Ore, 3 High-qualty Pelt, 3 Isisium
Hunter's Greaves+ :  1 Carbalite Ore, 5 Jaggi Scale, 5 Dragonite Ore, 3 Monster Bone L
Hunter's Cap+ :  1 Carbalite Ore, 1 Bathycite Ore, 10 Iron Ore, 3 Isisium
Hunter's Vest+ :  3 Carbalite Ore, 3 Jaggi Hide+, 5 Jaggi Scale
Hunter's Guards+ :  1 Carbalite Ore, 3 Jaggi Hide+, 5 Machalite Ore
Hunter's Coat+ :  2 Carbalite Ore, 2 Bathycite Ore, 3 High-qualty Pelt, 3 Isisium
Hunter's Leggings+ :  1 Carbalite Ore, 5 Jaggi Scale, 5 Dragonite Ore, 3 Monster Bone L
Bone Helm+ :  2 Quality Fin, 5 Unknown Skull, 10 Bone, 5 Sharpened Fang
Bone Mail+ :  3 Bird Wyvern Bone, 10 Mystery Bone, 2 Rare Scarab, 3 Killer Beetle
Bone Vambraces+ :  2 Bird Wyvern Bone, 10 Bone, 5 Jaggi Hide
Bone Faulds+ :  2 Quality Fin, 5 Unknown Skull, 3 Bird Wyvern Bone, 5 Bone Husk L
Bone Greaves+ :  3 Bird Wyvern Bone, 3 Quality Fin, 5 Gluehopper
Bone Cap+ :  2 Quality Fin, 5 Unknown Skull, 10 Bone, 5 Sharpened Fang
Bone Vest+ :  3 Bird Wyvern Bone, 10 Mystery Bone, 2 Rare Scarab, 3 Killer Beetle
Bone Guards+ :  2 Bird Wyvern Bone, 10 Bone, 5 Jaggi Hide
Bone Coat+ :  2 Quality Fin, 5 Unknown Skull, 3 Bird Wyvern Bone, 5 Bone Husk L
Bone Leggings+ :  3 Bird Wyvern Bone, 3 Quality Fin, 5 Gluehopper
Alloy Helm+ :  1 Bathycite Ore, 2 Carbalite Ore, 5 Dragonite Ore, 3 Pelagicite Ore
Alloy Mail+ :  3 Bathycite Ore, 3 Carbalite Ore, 7 Machalite Ore, 10 Iron Ore
Alloy Vambraces+ :  4 Bathycite Ore, 5 Carbalite Ore, 7 Machalite Ore, 7 Earth Crystal
Alloy Faulds+ :  1 Bathycite Ore, 3 Carbalite Ore, 5 Dragonite Ore, 3 Pelagicite Ore
Alloy Greaves+ :  5 Bathycite Ore, 7 Carbalite Ore, 3 Firestone, 5 Isisium
Alloy Cap+ :  1 Bathycite Ore, 2 Carbalite Ore, 5 Dragonite Ore, 3 Pelagicite Ore
Alloy Vest+ :  3 Bathycite Ore, 3 Carbalite Ore, 7 Machalite Ore, 10 Iron Ore
Alloy Guards+ :  4 Bathycite Ore, 5 Carbalite Ore, 7 Machalite Ore, 7 Earth Crystal
Alloy Coat+ :  1 Bathycite Ore, 3 Carbalite Ore, 5 Dragonite Ore, 3 Pelagicite Ore
Alloy Leggings+ :  5 Bathycite Ore, 7 Carbalite Ore, 3 Firestone, 5 Isisium
Jaggi Helm+ :  8 Bird Wyvern Claw, 3 King's Frill, 5 Carbalite Ore
Jaggi Mail+ :  4 Jaggi Hide+, 1 Bird Wyvern Gem, 3 King's Frill, 12 Bird Wyvern Fang
Jaggi Vambraces+ :  8 Bird Wyvern Bone, 2 Jaggi Hide+, 8 Machalite Ore, 8 Bird Wyvern Fang
Jaggi Faulds+ :  3 Bird Wyvern Claw, 8 Jaggi Scale, 2 Carbalite Ore, 10 Rhenoplos Shell
Jaggi Greaves+ :  6 Jaggi Hide+, 5 Bird Wyvern Claw, 15 Iron Ore, 10 Earth Crystal
Jaggi Cap+ :  8 Bird Wyvern Claw, 3 King's Frill, 5 Carbalite Ore
Jaggi Vest+ :  4 Jaggi Hide+, 1 Bird Wyvern Gem, 3 King's Frill, 12 Bird Wyvern Fang
Jaggi Guards+ :  8 Bird Wyvern Bone, 2 Jaggi Hide+, 8 Machalite Ore, 8 Bird Wyvern Fang
Jaggi Coat+ :  3 Bird Wyvern Claw, 8 Jaggi Scale, 2 Carbalite Ore, 10 Rhenoplos Shell
Jaggi Leggings+ :  6 Jaggi Hide+, 5 Bird Wyvern Claw, 15 Iron Ore, 10 Earth Crystal
Bnahabra Mail+ :  2 BnahabraCarapace, 3 Quality Sac, 3 Altaroth Jaw, 3 Hercudrome
Bnahabra Faulds+ :  4 BnahabraCarapace, 10 Bnahabra Wing, 10 Bnahabra Shell, 3 Monster Broth
Bnahabra Greaves+ :  10 BnahabraCarapace, 5 Bnahabra Wing, 8 Killer Beetle, 7 Monster Fluid
Bnahabra Vest+ :  2 BnahabraCarapace, 3 Quality Sac, 3 Altaroth Jaw, 3 Hercudrome
Bnahabra Coat+ :  4 BnahabraCarapace, 10 Bnahabra Wing, 10 Bnahabra Shell, 3 Monster Broth
Bnahabra Leggings+ :  10 BnahabraCarapace, 5 Bnahabra Wing, 8 Killer Beetle, 7 Monster Fluid
Rhenoplos Helm+ :  2 Rheno Carapace, 8 Rhenoplos Scalp, 3 King's Frill
Rhenoplos Mail+ :  6 Rheno Carapace, 10 Bathycite Ore, 10 Iron Ore, 4 Hercudrome
Rhenoplos Vambraces+ :  3 Rheno Carapace, 8 Rhenoplos Shell, 5 Earth Crystal, 3 Quality Fin
Rhenoplos Coil+ :  10 Rheno Carapace, 5 Bathycite Ore, 3 Great Jaggi Hide, 8 Gluehopper
Rhenoplos Greaves+ :  2 Rheno Carapace, 5 Rhenoplos Shell, 5 Earth Crystal, 8 Quality Fin
Rhenoplos Cap+ :  2 Rheno Carapace, 8 Rhenoplos Scalp, 3 King's Frill
Rhenoplos Vest+ :  6 Rheno Carapace, 10 Bathycite Ore, 10 Iron Ore, 4 Hercudrome
Rhenoplos Guards+ :  3 Rheno Carapace, 8 Rhenoplos Shell, 5 Earth Crystal, 3 Quality Fin
Rhenoplos Coat+ :  10 Rheno Carapace, 5 Bathycite Ore, 3 Great Jaggi Hide, 8 Gluehopper
Rhenoplos Leggings+ :  2 Rheno Carapace, 5 Rhenoplos Shell, 5 Earth Crystal, 8 Quality Fin
Qurupeco Helm+ :  3 Wonderful Beak, 4 Qurupeco Scale+, 5 Strange Beak, 6 Vivid Feather
Qurupeco Mail+ :  4 Qurupeco Wing, 8 Qurupeco Scale+, 2 Vivid Feather, 10 Qurupeco Feather
Qurupeco Vambraces+ :  15 Qurupeco Scale+, 6 Qurupeco Wing, 3 Flintstone, 3 Qurupeco Feather
Qurupeco Coil+ :  3 Qurupeco Scale+, 9 Qurupeco Wing, 2 Vivid Feather, 10 Monster Bone M
Qurupeco Greaves+ :  12 Qurupeco Wing, 4 Wonderful Beak, 6 Vivid Feather, 5 Monster Bone M
Qurupeco Cap+ :  3 Wonderful Beak, 4 Qurupeco Scale+, 5 Strange Beak, 6 Vivid Feather
Qurupeco Vest+ :  4 Qurupeco Wing, 8 Qurupeco Scale+, 2 Vivid Feather, 10 Qurupeco Feather
Qurupeco Guards+ :  15 Qurupeco Scale+, 6 Qurupeco Wing, 3 Flintstone, 3 Qurupeco Feather
Qurupeco Coat+ :  3 Qurupeco Scale+, 9 Qurupeco Wing, 2 Vivid Feather, 10 Monster Bone M
Qurupeco Leggings+ :  12 Qurupeco Wing, 4 Wonderful Beak, 6 Vivid Feather, 5 Monster Bone M
Ludroth Helm+ :  2 R.Ludroth Crest+, 3 Quality Sponge, 7 R.Ludroth Scale+, 12 Immature Sponge
Ludroth Mail+ :  3 Spongy Hide+, 6 R.Ludroth Claw+, 5 Hydro Hide, 3 R.Ludroth Claw
Ludroth Vambraces+ :  2 R.Ludroth Claw+, 8 R.Ludroth Scale+, 5 Spongy Hide+, 5 Hydro Hide
Ludroth Faulds+ :  10 Spongy Hide+, 3 R.Ludroth Crest+, 6 R.Ludroth Tail, 3 Gobul Spike+
Ludroth Greaves+ :  15 R.Ludroth Scale+, 6 Quality Sponge, 8 Hydro Hide, 5 Immature Sponge
Ludroth Cap+ :  2 R.Ludroth Crest+, 3 Quality Sponge, 7 R.Ludroth Scale+, 12 Immature Sponge
Ludroth Vest+ :  3 Spongy Hide+, 6 R.Ludroth Claw+, 5 Hydro Hide, 3 R.Ludroth Claw
Ludroth Guards+ :  2 R.Ludroth Claw+, 8 R.Ludroth Scale+, 5 Spongy Hide+, 5 Hydro Hide
Ludroth Coat+ :  10 Spongy Hide+, 3 R.Ludroth Crest+, 6 R.Ludroth Tail, 3 Gobul Spike+
Ludroth Leggings+ :  15 R.Ludroth Scale+, 6 Quality Sponge, 8 Hydro Hide, 5 Immature Sponge
Steel Mail+ :  5 Gracium, 8 Lightcrystal, 8 Firestone, 50 Iron Ore
Steel Vambraces+ :  2 Gracium, 12 Bathycite Ore, 10 Dragonite Ore, 30 Earth Crystal
Steel Coil+ :  8 Gracium, 15 Carbalite Ore, 10 Dragonite Ore, 20 Machalite Ore
Baggi Helm+ :  2 Great Baggi Hide, 3 Bird Wyvern Gem, 4 Coma Sac, 6 Leader's Crest
Baggi Mail+ :  2 Coma Sac, 10 Baggi Hide, 7 Baggi Scale, 8 Lightcrystal
Baggi Vambraces+ :  8 Great Baggi Hide, 3 Bird Wyvern Claw, 5 Bird Wyvern Bone, 15 Ice Crystal
Baggi Coil+ :  6 Coma Sac, 5 Baggi Hide, 12 Baggi Scale, 8 Flabby Hide+
Baggi Greaves+ :  2 Great Baggi Hide, 5 Bird Wyvern Claw, 8 Bird Wyvern Bone, 12 Isisium
Baggi Cap+ :  2 Great Baggi Hide, 3 Bird Wyvern Gem, 4 Coma Sac, 6 Leader's Crest
Baggi Vest+ :  2 Coma Sac, 10 Baggi Hide, 7 Baggi Scale, 8 Lightcrystal
Baggi Guards+ :  8 Great Baggi Hide, 3 Bird Wyvern Claw, 5 Bird Wyvern Bone, 15 Ice Crystal
Baggi Coat+ :  6 Coma Sac, 5 Baggi Hide, 12 Baggi Scale, 8 Flabby Hide+
Baggi Leggings+ :  2 Great Baggi Hide, 5 Bird Wyvern Claw, 8 Bird Wyvern Bone, 12 Isisium
Barroth Helm+ :  3 Barroth Carapace, 5 Barroth Scalp, 6 Rhenoplos Scalp, 12 Barroth Shell
Barroth Mail+ :  6 Barroth Ridge+, 7 Barroth Carapace, 3 Barroth Ridge
Barroth Vambraces+ :  6 Barroth Claw+, 3 Barroth Ridge+, 1 Wyvern Stone, 5 Barroth Claw
Barroth Faulds+ :  3 Barroth Ridge+, 3 Barroth Claw+, 5 Barroth Tail, 5 Fertile Mud
Barroth Greaves+ :  12 Barroth Carapace, 8 Rheno Carapace, 8 Monster Bone L, 8 Fertile Mud
Barroth Cap+ :  3 Barroth Carapace, 5 Barroth Scalp, 6 Rhenoplos Scalp, 12 Barroth Shell
Barroth Vest+ :  6 Barroth Ridge+, 7 Barroth Carapace, 3 Barroth Ridge
Barroth Guards+ :  6 Barroth Claw+, 3 Barroth Ridge+, 1 Wyvern Stone, 5 Barroth Claw
Barroth Coat+ :  3 Barroth Ridge+, 3 Barroth Claw+, 5 Barroth Tail, 5 Fertile Mud
Barroth Leggings+ :  12 Barroth Carapace, 8 Rheno Carapace, 8 Monster Bone L, 8 Fertile Mud
Gobul Helm+ :  2 Gobul Spike+, 6 Gobul Hide+, 4 Gobul Whisker, 3 Monster Bone+
Gobul Mail+ :  2 Gobul Fin+, 3 Gobul Spike+, 8 Gobul Hide, 3 Bird Wyvern Gem
Gobul Vambraces+ :  4 Gobul Hide+, 3 Gobul Spike+, 4 Gobul Spike, 8 Monster Bone M
Gobul Faulds+ :  12 Gobul Hide+, 2 Gobul Fin+, 6 Gobul Fin, 5 Paralysis Sac
Gobul Greaves+ :  8 Gobul Spike+, 6 Gobul Hide+, 4 Gobul Fin+, 1 Gobul Lantern+
Gobul Cap+ :  2 Gobul Spike+, 6 Gobul Hide+, 4 Gobul Whisker, 3 Monster Bone+
Gobul Vest+ :  2 Gobul Fin+, 3 Gobul Spike+, 8 Gobul Hide, 3 Bird Wyvern Gem
Gobul Guards+ :  4 Gobul Hide+, 3 Gobul Spike+, 4 Gobul Spike, 8 Monster Bone M
Gobul Coat+ :  12 Gobul Hide+, 2 Gobul Fin+, 6 Gobul Fin, 5 Paralysis Sac
Gobul Leggings+ :  8 Gobul Spike+, 6 Gobul Hide+, 4 Gobul Fin+, 1 Gobul Lantern+
Rathian Helm+ :  8 Rathian Carapace, 6 Rathian Scale+, 1 Rathian Ruby, 2 Rath Medulla
Rathian Mail+ :  4 Rathian Carapace, 10 Barroth Shell, 1 Rathian Plate, 5 Bathycite Ore
Rathian Vambraces+ :  4 Rathian Scale+, 1 Rathian Spike+, 5 Rath Talon, 5 Bathycite Ore
Rathian Faulds+ :  13 Rathian Carapace, 8 Rathian Webbing, 3 Rath Marrow, 2 Barroth Claw+
Rathian Greaves+ :  15 Rathian Scale+, 2 Rathian Spike+, 3 Rathian Spike, 5 Bathycite Ore
Rathian Cap+ :  8 Rathian Carapace, 6 Rathian Scale+, 1 Rathian Ruby, 2 Rath Medulla
Rathian Vest+ :  4 Rathian Carapace, 10 Barroth Shell, 1 Rathian Plate, 5 Bathycite Ore
Rathian Guards+ :  4 Rathian Scale+, 1 Rathian Spike+, 5 Rath Talon, 5 Bathycite Ore
Rathian Coat+ :  13 Rathian Carapace, 8 Rathian Webbing, 3 Rath Marrow, 2 Barroth Claw+
Rathian Leggings+ :  15 Rathian Scale+, 2 Rathian Spike+, 3 Rathian Spike, 5 Bathycite Ore
Gigginox Helm+ :  2 Flabby Hide+, 2 Fearsome Maw, 8 Uncanny Hide, 6 Barioth Carapace
Gigginox Mail+ :  2 Unnerving Talon+, 3 Flabby Hide+, 5 Monster Broth, 4 Unnerving Talon
Gigginox Vambraces+ :  4 Unnerving Talon+, 1 Uncanny Hide+, 1 Wyvern Stone, 20 Antiseptic Stone
Gigginox Faulds+ :  3 Flabby Hide+, 3 Uncanny Hide+, 5 Pale Extract, 3 Monster Broth
Gigginox Greaves+ :  8 Flabby Hide+, 8 Velvety Hide, 5 Toxin Sac, 3 Amber Tusks+
Gigginox Cap+ :  2 Flabby Hide+, 2 Fearsome Maw, 8 Uncanny Hide, 6 Barioth Carapace
Gigginox Vest+ :  2 Unnerving Talon+, 3 Flabby Hide+, 5 Monster Broth, 4 Unnerving Talon
Gigginox Guards+ :  4 Unnerving Talon+, 1 Uncanny Hide+, 1 Wyvern Stone, 20 Antiseptic Stone
Gigginox Coat+ :  3 Flabby Hide+, 3 Uncanny Hide+, 5 Pale Extract, 3 Monster Broth
Gigginox Leggings+ :  8 Flabby Hide+, 8 Velvety Hide, 5 Toxin Sac, 3 Amber Tusks+
Ingot Helm+ :  2 Gracium, 8 Bathycite Ore, 8 Carbalite Ore, 15 Dragonite Ore
Ingot Mail+ :  2 Firecell Stone, 5 Bathycite Ore, 10 Isisium, 20 Ice Crystal
Ingot Vambraces+ :  8 Firecell Stone, 2 Gracium, 5 Firestone, 1 Wyvern Stone
Ingot Coil+ :  2 Firecell Stone, 8 Gracium, 5 Lightcrystal, 2 Bird Wyvern Gem
Ingot Greaves+ :  4 Gracium, 15 Carbalite Ore, 8 Pelagicite Ore, 30 Iron Ore
Ingot Cap+ :  2 Gracium, 8 Bathycite Ore, 8 Carbalite Ore, 15 Dragonite Ore
Ingot Vest+ :  2 Firecell Stone, 5 Bathycite Ore, 10 Isisium, 20 Ice Crystal
Ingot Guards+ :  8 Firecell Stone, 2 Gracium, 5 Firestone, 1 Wyvern Stone
Ingot Coat+ :  2 Firecell Stone, 8 Gracium, 5 Lightcrystal, 2 Bird Wyvern Gem
Ingot Leggings+ :  4 Gracium, 15 Carbalite Ore, 8 Pelagicite Ore, 30 Iron Ore
Dober Helm :  4 Dragonbone Relic, 3 Rathian Spike+, 5 Rathian Spike, 1 Wyvern Stone
Dober Mail :  2 Dragonbone Relic, 4 Barroth Claw+, 6 Barroth Claw, 8 Monster Bone+
Dober Vambraces :  3 Dragonbone Relic, 10 Gobul Spike+, 15 Gobul Spike, 3 Lagiacrus Plate
Dober Coil :  2 Dragonbone Relic, 6 R.Ludroth Claw+, 4 R.Ludroth Claw, 15 Monster Bone+
Dober Greaves :  4 Dragonbone Relic, 3 Unnerving Talon+, 3 Unnerving Talon, 1 Lagia Sapphire
Dober Cap :  4 Dragonbone Relic, 3 Rathian Spike+, 5 Rathian Spike, 1 Wyvern Stone
Dober Vest :  2 Dragonbone Relic, 4 Barroth Claw+, 6 Barroth Claw, 8 Monster Bone+
Dober Guards :  3 Dragonbone Relic, 10 Gobul Spike+, 15 Gobul Spike, 3 Lagiacrus Plate
Dober Coat :  2 Dragonbone Relic, 6 R.Ludroth Claw+, 4 R.Ludroth Claw, 15 Monster Bone+
Dober Leggings :  4 Dragonbone Relic, 3 Unnerving Talon+, 3 Unnerving Talon, 1 Lagia Sapphire
Lagiacrus Helm+ :  4 Lagiacrus Horn+, 14 Lagiacrus Hide+, 4 Lagiacrus Horn, 8 Lagiacrus Scale
Lagiacrus Mail+ :  8 Lagiacrus Hide+, 2 Lagia Sapphire, 2 Lagiacrus Plate, 8 Barioth Pelt+
Lagiacrus Vambraces+ :  8 Lagiacrus Claw+, 7 Shell Shocker+, 10 Lagiacrus Scale+, 6 Shell Shocker
Lagiacrus Faulds+ :  3 Shell Shocker+, 8 Lagiacrus Scale+, 2 Lagiacrus Plate, 5 Lagiacrus Tail
Lagiacrus Greaves+ :  14 Lagiacrus Scale+, 8 Lagiacrus Hide+, 3 Lagiacrus Claw+, 6 Barioth Spike
Lagiacrus Cap+ :  4 Lagiacrus Horn+, 14 Lagiacrus Hide+, 4 Lagiacrus Horn, 8 Lagiacrus Scale
Lagiacrus Vest+ :  8 Lagiacrus Hide+, 2 Lagia Sapphire, 2 Lagiacrus Plate, 8 Barioth Pelt+
Lagiacrus Guards+ :  8 Lagiacrus Claw+, 7 Shell Shocker+, 10 Lagiacrus Scale+, 6 Shell Shocker
Lagiacrus Coat+ :  3 Shell Shocker+, 8 Lagiacrus Scale+, 2 Lagiacrus Plate, 5 Lagiacrus Tail
Lagiacrus Leggings+ :  14 Lagiacrus Scale+, 8 Lagiacrus Hide+, 3 Lagiacrus Claw+, 6 Barioth Spike
Rathalos Helm+ :  14 RathalosCarapace, 10 Rathalos Scale+, 1 Rathalos Ruby, 4 Firecell Stone
Rathalos Mail+ :  8 RathalosCarapace, 4 Rath Medulla, 2 Rathalos Plate, 2 Rathian Spike+
Rathalos Vambraces+ :  6 Rathalos Scale+, 2 Rath Medulla, 10 Rath Talon, 9 Firecell Stone
Rathalos Faulds+ :  8 RathalosCarapace, 2 Rath Marrow, 10 Rathalos Webbing, 5 Rathalos Tail
Rathalos Greaves+ :  16 Rathalos Scale+, 4 RathalosCarapace, 1 Rath Marrow, 8 Rathian Shell
Rathalos Cap+ :  14 RathalosCarapace, 10 Rathalos Scale+, 1 Rathalos Ruby, 4 Firecell Stone
Rathalos Vest+ :  8 RathalosCarapace, 4 Rath Medulla, 2 Rathalos Plate, 2 Rathian Spike+
Rathalos Guards+ :  6 Rathalos Scale+, 2 Rath Medulla, 10 Rath Talon, 9 Firecell Stone
Rathalos Coat+ :  8 RathalosCarapace, 2 Rath Marrow, 10 Rathalos Webbing, 5 Rathalos Tail
Rathalos Leggings+ :  16 Rathalos Scale+, 4 RathalosCarapace, 1 Rath Marrow, 8 Rathian Shell
Barioth Helm+ :  6 Amber Tusks+, 8 Barioth Carapace, 2 Barioth Pelt, 12 Freezer Sac
Barioth Mail+ :  4 Barioth Carapace, 6 Barioth Pelt+, 1 Wyvern Stone, 12 Monster Bone+
Barioth Vambraces+ :  3 Amber Tusks+, 8 Barioth Carapace, 4 Barioth Pelt, 4 Flabby Hide+
Barioth Faulds+ :  12 Barioth Pelt+, 4 Barioth Spike, 5 Barioth Tail, 4 Uncanny Hide+
Barioth Greaves+ :  10 Barioth Carapace, 2 Barioth Spike, 6 Barioth Pelt, 8 Monster Bone+
Barioth Cap+ :  6 Amber Tusks+, 8 Barioth Carapace, 2 Barioth Pelt, 12 Freezer Sac
Barioth Vest+ :  4 Barioth Carapace, 6 Barioth Pelt+, 1 Wyvern Stone, 12 Monster Bone+
Barioth Guards+ :  3 Amber Tusks+, 8 Barioth Carapace, 4 Barioth Pelt, 4 Flabby Hide+
Barioth Coat+ :  12 Barioth Pelt+, 4 Barioth Spike, 5 Barioth Tail, 4 Uncanny Hide+
Barioth Leggings+ :  10 Barioth Carapace, 2 Barioth Spike, 6 Barioth Pelt, 8 Monster Bone+
Diablos Helm+ :  5 Diablos Carapace, 8 Twisted Horn, 12 Diablos Fang, 8 Uragaan Carapace
Diablos Mail+ :  1 Stout Horn, 18 Diablos Carapace, 6 Majestic Horn, 6 Firecell Stone
Diablos Vambraces+ :  8 Diablos Ridge+, 9 Diablos Carapace, 5 Diablos Marrow, 3 Uragaan Marrow
Diablos Cap+ :  5 Diablos Carapace, 8 Twisted Horn, 12 Diablos Fang, 8 Uragaan Carapace
Diablos Vest+ :  1 Stout Horn, 18 Diablos Carapace, 6 Majestic Horn, 6 Firecell Stone
Diablos Guards+ :  8 Diablos Ridge+, 9 Diablos Carapace, 5 Diablos Marrow, 3 Uragaan Marrow
Uragaan Helm+ :  6 Uragaan Scale+, 6 Uragaan Carapace, 4 Uragaan Jaw, 5 Monster Bone+
Uragaan Mail+ :  6 Uragaan Carapace, 6 Uragaan Marrow, 3 Uragaan Scute, 4 Agnaktor Scale
Uragaan Vambraces+ :  4 Uragaan Carapace, 1 Uragaan Ruby, 14 Uragaan Scale+, 8 AgnaktorCarapace
Uragaan Faulds+ :  10 Uragaan Scale+, 4 Uragaan Marrow, 3 Uragaan Scute, 12 Monster Bone+
Uragaan Greaves+ :  14 Uragaan Carapace, 1 Uragaan Ruby, 10 Uragaan Scale+, 6 Uragaan Jaw
Uragaan Cap+ :  6 Uragaan Scale+, 6 Uragaan Carapace, 4 Uragaan Jaw, 5 Monster Bone+
Uragaan Vest+ :  6 Uragaan Carapace, 6 Uragaan Marrow, 3 Uragaan Scute, 4 Agnaktor Scale
Uragaan Guards+ :  4 Uragaan Carapace, 1 Uragaan Ruby, 14 Uragaan Scale+, 8 AgnaktorCarapace
Uragaan Coat+ :  10 Uragaan Scale+, 4 Uragaan Marrow, 3 Uragaan Scute, 12 Monster Bone+
Uragaan Leggings+ :  14 Uragaan Carapace, 1 Uragaan Ruby, 10 Uragaan Scale+, 6 Uragaan Jaw
Agnaktor Helm+ :  4 AgnaktorCarapace, 6 Agnaktor Hide+, 16 Agnaktor Scale, 3 Agnaktor Beak
Agnaktor Mail+ :  8 Agnaktor Hide+, 3 Agnaktor Fin+, 7 Agnaktor Scale, 3 Firecell Stone
Agnaktor Vambraces+ :  6 Agnaktor Claw+, 12 AgnaktorCarapace, 6 Agnaktor Fin+, 3 Rath Medulla
Agnaktor Faulds+ :  4 AgnaktorCarapace, 6 Agnaktor Fin+, 7 Agnaktor Scale, 5 Agnaktor Tail
Agnaktor Greaves+ :  14 Agnaktor Hide+, 5 AgnaktorCarapace, 4 Agnaktor Claw+, 8 Rathalos Scale+
Agnaktor Cap+ :  4 AgnaktorCarapace, 6 Agnaktor Hide+, 16 Agnaktor Scale, 3 Agnaktor Beak
Agnaktor Vest+ :  8 Agnaktor Hide+, 3 Agnaktor Fin+, 7 Agnaktor Scale, 3 Firecell Stone
Agnaktor Guards+ :  6 Agnaktor Claw+, 12 AgnaktorCarapace, 6 Agnaktor Fin+, 3 Rath Medulla
Agnaktor Coat+ :  4 AgnaktorCarapace, 6 Agnaktor Fin+, 7 Agnaktor Scale, 5 Agnaktor Tail
Agnaktor Leggings+ :  14 Agnaktor Hide+, 5 AgnaktorCarapace, 4 Agnaktor Claw+, 8 Rathalos Scale+
Damascus Helm :  3 Sturdy Fang+, 2 Mohran Carapace, 1 Earth Dragongem, 2 Conqueror's Seal
Damascus Mail :  10 Mohran Carapace, 2 Mohran Scale+, 1 Earth Dragongem, 2 Conqueror's Seal
Damascus Vambraces :  5 Mohran Brace+, 2 Sturdy Fang, 4 Deviljho Hide, 2 Conqueror's Seal
Damascus Coil :  2 Mohran Carapace, 6 Mohran Scale+, 4 Deviljho Talon, 2 Conqueror's Seal
Damascus Greaves :  2 Mohran Scale+, 5 Mohran Shell, 5 Mohran Scale, 2 Conqueror's Seal
Damascus Cap :  3 Sturdy Fang+, 2 Mohran Carapace, 1 Earth Dragongem, 2 Conqueror's Seal
Damascus Vest :  10 Mohran Carapace, 2 Mohran Scale+, 1 Earth Dragongem, 2 Conqueror's Seal
Damascus Guards :  5 Mohran Brace+, 2 Sturdy Fang, 4 Deviljho Hide, 2 Conqueror's Seal
Damascus Coat :  2 Mohran Carapace, 6 Mohran Scale+, 4 Deviljho Talon, 2 Conqueror's Seal
Damascus Leggings :  2 Mohran Scale+, 5 Mohran Shell, 5 Mohran Scale, 2 Conqueror's Seal
Helios Helm+/Selene Helm+ :  3 Lagiacrus Horn+, 2 Crooked Horn, 1 Deep Dragongem, 2 Conqueror's Seal
Helios Mail+/Selene Mail+ :  15 Lagiacrus Hide+, 3 Ceadeus Fur, 5 Mohran Scale+, 2 Conqueror's Seal
Helios Vambraces+/Selene Vambraces+ :  6 Lagiacrus Claw+, 4 Ceadeus Hide, 3 Luminous Organ, 2 Conqueror's Seal
Helios Coil+/Selene Coil+ :  10 Shell Shocker+, 2 Ceadeus Tail, 1 Earth Dragongem, 2 Conqueror's Seal
Helios Greaves+/Selene Greaves+ :  20 Lagiacrus Scale+, 5 Ceadeus Scale, 3 ElderDragonBlood, 2 Conqueror's Seal
Helios Cap+/Selene Cap+ :  3 Lagiacrus Horn+, 2 Crooked Horn, 1 Deep Dragongem, 2 Conqueror's Seal
Helios Vest+/Selene Vest+ :  15 Lagiacrus Hide+, 3 Ceadeus Fur, 5 Mohran Scale+, 2 Conqueror's Seal
Helios Guards+/Selene Guards+ :  6 Lagiacrus Claw+, 4 Ceadeus Hide, 3 Luminous Organ, 2 Conqueror's Seal
Helios Coat+/Selene Coat+ :  10 Shell Shocker+, 2 Ceadeus Tail, 1 Earth Dragongem, 2 Conqueror's Seal
Helios Leggings+/Selene Leggings+ :  20 Lagiacrus Scale+, 5 Ceadeus Scale, 3 ElderDragonBlood, 2 Conqueror's Seal
Yamato Kabuto+/Hinata Hachigane+ :  3 Sturdy Fang+, 4 Mohran Carapace, 1 Earth Dragongem, 2 Conqueror's Seal
Yamato Muneate+/Hinata Muneate+ :  4 Mohran Carapace, 2 Mohran Scale+, 2 Rathian Plate, 2 Conqueror's Seal
